"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_020308_T.1"	133.128494844788	2.26943664237093	0.513311776688262	4.42116613223384	9.81696577339815e-06	0.0120989375256277	133.128494844788	2.26943664237093	0.513311776688262	4.42116613223384	9.81696577339815e-06	0.0120989375256277
"AB_011310_T.1"	574.897111721233	-1.36101875558696	0.310217767753057	-4.38730110607454	1.14765859267037e-05	0.0132416056933623	574.897111721233	-1.36101875558696	0.310217767753057	-4.38730110607454	1.14765859267037e-05	0.0132416056933623
"AB_036025_T.1"	140.534483881775	3.65240932454052	0.835208617760552	4.37305033362053	1.2252246120689e-05	0.0136653385066085	140.534483881775	3.65240932454052	0.835208617760552	4.37305033362053	1.2252246120689e-05	0.0136653385066085
"AB_028496_T.1"	1077.87652644827	-1.82832377021146	0.420068147968118	-4.35244561877665	1.34627272186277e-05	0.0145310597656543	1077.87652644827	-1.82832377021146	0.420068147968118	-4.35244561877665	1.34627272186277e-05	0.0145310597656543
"AB_025650_T.1"	879.734892841323	8.67779199360806	2.0190260450318	4.29800894097499	1.72339213136464e-05	0.0160671828030999	879.734892841323	8.67779199360806	2.0190260450318	4.29800894097499	1.72339213136464e-05	0.0160671828030999
"AB_026548_T.1"	279.926677138354	-1.25904697844245	0.291889385522862	-4.31343872332705	1.60734704471041e-05	0.0160671828030999	279.926677138354	-1.25904697844245	0.291889385522862	-4.31343872332705	1.60734704471041e-05	0.0160671828030999
"AB_026979_T.1"	160.000400641224	-3.36775689999015	0.783686110605888	-4.2973288085793	1.72868673314882e-05	0.0160671828030999	160.000400641224	-3.36775689999015	0.783686110605888	-4.2973288085793	1.72868673314882e-05	0.0160671828030999
"AB_033732_T.1"	12984.364192288	11.2217287237109	2.5961883431901	4.32238622176467	1.54350685676463e-05	0.0160671828030999	12984.364192288	11.2217287237109	2.5961883431901	4.32238622176467	1.54350685676463e-05	0.0160671828030999
"AB_036969_T.1"	74.6148456015757	3.19659530437601	0.743557304485427	4.29905709364013	1.71526286151557e-05	0.0160671828030999	74.6148456015757	3.19659530437601	0.743557304485427	4.29905709364013	1.71526286151557e-05	0.0160671828030999
"AB_029098_T.1"	251.61365465262	-9.67416977746007	2.26259909850801	-4.27568886765637	1.90547182055697e-05	0.0172316451664422	251.61365465262	-9.67416977746007	2.26259909850801	-4.27568886765637	1.90547182055697e-05	0.0172316451664422
"AB_025874_T.1"	133.323543071385	-2.00106349042677	0.47459664806645	-4.21634560332292	2.48293145526792e-05	0.0218628648666486	133.323543071385	-2.00106349042677	0.47459664806645	-4.21634560332292	2.48293145526792e-05	0.0218628648666486
"AB_031446_T.1"	212.919071910749	2.98838483584949	0.721865592111898	4.13980783750426	3.47596869460421e-05	0.0293671866765994	212.919071910749	2.98838483584949	0.721865592111898	4.13980783750426	3.47596869460421e-05	0.0293671866765994
"AB_040645_T.1"	136.774844121923	-2.67964664388938	0.647644818129267	-4.13752502742103	3.51072165888815e-05	0.0293671866765994	136.774844121923	-2.67964664388938	0.647644818129267	-4.13752502742103	3.51072165888815e-05	0.0293671866765994
"AB_023350_T.1"	915.473458635209	4.75329377353257	1.1647310941731	4.08102247575624	4.48380185546126e-05	0.0365921975813985	915.473458635209	4.75329377353257	1.1647310941731	4.08102247575624	4.48380185546126e-05	0.0365921975813985
"AB_016386_T.1"	174.839362725492	3.01164894693809	0.741878283285423	4.05949198782439	4.91795952948026e-05	0.0391797442515261	174.839362725492	3.01164894693809	0.741878283285423	4.05949198782439	4.91795952948026e-05	0.0391797442515261
"AB_022516_T.1"	39421.9792377771	0.766891094583323	0.190213471168506	4.03173912905439	5.53656236297385e-05	0.0430821806197919	39421.9792377771	0.766891094583323	0.190213471168506	4.03173912905439	5.53656236297385e-05	0.0430821806197919
"AB_003796_T.1"	329.876623164628	-1.12020592259999	0.278990160051613	-4.01521660259543	5.93912249786827e-05	0.0441606752841494	329.876623164628	-1.12020592259999	0.278990160051613	-4.01521660259543	5.93912249786827e-05	0.0441606752841494
"AB_013344_T.1"	312.135004127892	-2.33284094404522	0.580581394271647	-4.0181117877052	5.86663654281697e-05	0.0441606752841494	312.135004127892	-2.33284094404522	0.580581394271647	-4.0181117877052	5.86663654281697e-05	0.0441606752841494
"AB_013360_T.1"	602.172690107555	2.24342596332786	0.562219859215094	3.99030010512234	6.59897450225771e-05	0.0480003667055528	602.172690107555	2.24342596332786	0.562219859215094	3.99030010512234	6.59897450225771e-05	0.0480003667055528
"AB_029339_T.1"	154.464273548616	-1.32649408747061	0.332983764814108	-3.98365994873996	6.78619594940317e-05	0.0483119396738361	154.464273548616	-1.32649408747061	0.332983764814108	-3.98365994873996	6.78619594940317e-05	0.0483119396738361
