"FoldChange"	"pValue"	"color"
"AB_003946_T.1"	-1.35627117719396	4.35882107502291e-05	"Col_2"
"AB_003951_T.1"	-1.09548677150219	4.35882107502291e-05	"Col_2"
"AB_004025_T.1"	-1.32639848935453	4.35882107502291e-05	"Col_2"
"AB_004283_T.1"	-1.38856151206519	4.35882107502291e-05	"Col_2"
"AB_004951_T.1"	-1.59624085369481	4.35882107502291e-05	"Col_2"
"AB_005029_T.1"	-1.20788226269986	4.35882107502291e-05	"Col_2"
"AB_005131_T.1"	-1.3922221279393	4.35882107502291e-05	"Col_2"
"AB_005239_T.1"	-1.26008735913367	4.35882107502291e-05	"Col_2"
"AB_005729_T.1"	-2.0451048457721	4.35882107502291e-05	"Col_2"
"AB_005786_T.1"	-1.20769368729292	4.35882107502291e-05	"Col_2"
"AB_006177_T.1"	-1.12140184380902	4.35882107502291e-05	"Col_2"
"AB_006247_T.1"	-1.31180288648358	4.35882107502291e-05	"Col_2"
"AB_006325_T.1"	-1.22939524278443	4.35882107502291e-05	"Col_2"
"AB_006605_T.1"	-1.70054371990098	4.35882107502291e-05	"Col_2"
"AB_006668_T.1"	-1.43697404141282	4.35882107502291e-05	"Col_2"
"AB_006786_T.1"	-1.4535015987597	4.35882107502291e-05	"Col_2"
"AB_007115_T.1"	-1.15688203828001	4.35882107502291e-05	"Col_2"
"AB_007156_T.1"	-1.53449944857945	4.35882107502291e-05	"Col_2"
"AB_007267_T.1"	-1.55247474907628	4.35882107502291e-05	"Col_2"
"AB_007328_T.1"	-1.10741702071391	4.35882107502291e-05	"Col_2"
"AB_007438_T.1"	-1.45400520319697	4.35882107502291e-05	"Col_2"
"AB_007505_T.1"	-1.07123153678446	4.35882107502291e-05	"Col_2"
"AB_007710_T.1"	-1.36181127740207	4.35882107502291e-05	"Col_2"
"AB_007795_T.1"	-1.16784642216255	4.35882107502291e-05	"Col_2"
"AB_007903_T.1"	-1.30797385358775	4.35882107502291e-05	"Col_2"
"AB_007912_T.1"	-1.09271568027418	4.35882107502291e-05	"Col_2"
"AB_008025_T.1"	-1.05752713127996	4.35882107502291e-05	"Col_2"
"AB_008173_T.1"	-1.62092437087141	4.35882107502291e-05	"Col_2"
"AB_008329_T.1"	-1.20458951920791	4.35882107502291e-05	"Col_2"
"AB_008449_T.1"	-1.14157503453135	4.35882107502291e-05	"Col_2"
"AB_008483_T.1"	-1.08298815110236	4.35882107502291e-05	"Col_2"
"AB_008653_T.1"	-2.1167761834277	4.35882107502291e-05	"Col_2"
"AB_008672_T.1"	-1.08072435246514	4.35882107502291e-05	"Col_2"
"AB_008758_T.1"	-1.0319964056794	4.35882107502291e-05	"Col_2"
"AB_008773_T.1"	-1.37037812447049	4.35882107502291e-05	"Col_2"
"AB_008777_T.1"	-1.37239712553599	4.35882107502291e-05	"Col_2"
"AB_009011_T.1"	-1.33963477290791	4.35882107502291e-05	"Col_2"
"AB_009037_T.1"	-1.68822375500206	4.35882107502291e-05	"Col_2"
"AB_009187_T.1"	-1.40661028214748	4.35882107502291e-05	"Col_2"
"AB_009239_T.1"	-1.04197535684145	4.35882107502291e-05	"Col_2"
"AB_009406_T.1"	-1.9915886453821	4.35882107502291e-05	"Col_2"
"AB_009440_T.1"	-1.53651355541577	4.35882107502291e-05	"Col_2"
"AB_009441_T.1"	-1.31839985983223	4.35882107502291e-05	"Col_2"
"AB_009610_T.1"	-1.05378354730078	4.35882107502291e-05	"Col_2"
"AB_009618_T.1"	-1.59195851206209	4.35882107502291e-05	"Col_2"
"AB_009700_T.1"	-1.21257237443796	4.35882107502291e-05	"Col_2"
"AB_009886_T.1"	-1.05067451166477	4.35882107502291e-05	"Col_2"
"AB_009916_T.1"	-1.91145509375342	4.35882107502291e-05	"Col_2"
"AB_010393_T.1"	-1.5263102108723	4.35882107502291e-05	"Col_2"
"AB_010395_T.1"	-1.45915260542527	4.35882107502291e-05	"Col_2"
"AB_010541_T.1"	-1.02886637464467	4.35882107502291e-05	"Col_2"
"AB_010665_T.1"	-1.01663482185443	4.35882107502291e-05	"Col_2"
"AB_010909_T.1"	-1.17689932698827	4.35882107502291e-05	"Col_2"
"AB_010950_T.1"	-1.65642469898701	4.35882107502291e-05	"Col_2"
"AB_010972_T.1"	-1.29842956327881	4.35882107502291e-05	"Col_2"
"AB_010993_T.1"	-1.55262600775053	4.35882107502291e-05	"Col_2"
"AB_011044_T.1"	-1.07491386589503	4.35882107502291e-05	"Col_2"
"AB_011053_T.1"	-2.13354596585808	4.35882107502291e-05	"Col_2"
"AB_011128_T.1"	-1.10725075246845	4.35882107502291e-05	"Col_2"
"AB_011242_T.1"	-1.14478534667654	4.35882107502291e-05	"Col_2"
"AB_011290_T.1"	-1.47121985711402	4.35882107502291e-05	"Col_2"
"AB_011567_T.1"	-1.04288677209994	4.35882107502291e-05	"Col_2"
"AB_011831_T.1"	-1.53857824922632	4.35882107502291e-05	"Col_2"
"AB_011836_T.1"	-1.17054023224891	4.35882107502291e-05	"Col_2"
"AB_011866_T.1"	-1.95300036841937	4.35882107502291e-05	"Col_2"
"AB_011997_T.1"	-1.59746501153869	4.35882107502291e-05	"Col_2"
"AB_012146_T.1"	-1.13964072594613	4.35882107502291e-05	"Col_2"
"AB_012309_T.1"	-1.14464119521055	4.35882107502291e-05	"Col_2"
"AB_012343_T.1"	-1.14386673691284	4.35882107502291e-05	"Col_2"
"AB_012425_T.1"	-1.07614006153495	4.35882107502291e-05	"Col_2"
"AB_012590_T.1"	-1.09832978276117	4.35882107502291e-05	"Col_2"
"AB_012702_T.1"	-1.11832976542469	4.35882107502291e-05	"Col_2"
"AB_012859_T.1"	-1.15237698616107	4.35882107502291e-05	"Col_2"
"AB_012980_T.1"	-1.42289904325952	4.35882107502291e-05	"Col_2"
"AB_013149_T.1"	-1.02224361086988	4.35882107502291e-05	"Col_2"
"AB_013153_T.1"	-1.88574853133876	4.35882107502291e-05	"Col_2"
"AB_013202_T.1"	-1.16505706690081	4.35882107502291e-05	"Col_2"
"AB_013522_T.1"	-1.12466129093013	4.35882107502291e-05	"Col_2"
"AB_013833_T.1"	-1.24036141267681	4.35882107502291e-05	"Col_2"
"AB_013880_T.1"	-1.10058927069435	4.35882107502291e-05	"Col_2"
"AB_013905_T.1"	-1.12507392006115	4.35882107502291e-05	"Col_2"
"AB_013992_T.1"	-1.27494202134689	4.35882107502291e-05	"Col_2"
"AB_013999_T.1"	-1.28005489700797	4.35882107502291e-05	"Col_2"
"AB_014008_T.1"	-1.06938505951475	4.35882107502291e-05	"Col_2"
"AB_014023_T.1"	-1.3765841330002	4.35882107502291e-05	"Col_2"
"AB_014146_T.1"	-1.05303190492167	4.35882107502291e-05	"Col_2"
"AB_014152_T.1"	-2.01763384210447	4.35882107502291e-05	"Col_2"
"AB_014164_T.1"	-1.1789905825325	4.35882107502291e-05	"Col_2"
"AB_014208_T.1"	-1.25530766826363	4.35882107502291e-05	"Col_2"
"AB_014272_T.1"	-1.75760047708234	4.35882107502291e-05	"Col_2"
"AB_014324_T.1"	-3.08705273540885	4.35882107502291e-05	"Col_2"
"AB_014390_T.1"	-1.24873403837807	4.35882107502291e-05	"Col_2"
"AB_014461_T.1"	-1.31714450228897	4.35882107502291e-05	"Col_2"
"AB_014472_T.1"	-1.0087907858327	4.35882107502291e-05	"Col_2"
"AB_014493_T.1"	-1.30649312156866	4.35882107502291e-05	"Col_2"
"AB_014546_T.1"	-1.07428188468574	4.35882107502291e-05	"Col_2"
"AB_014637_T.1"	-1.23656429568745	4.35882107502291e-05	"Col_2"
"AB_014670_T.1"	-1.0753068761835	4.35882107502291e-05	"Col_2"
"AB_014739_T.1"	-1.13914710480345	4.35882107502291e-05	"Col_2"
"AB_015060_T.1"	-1.54934062862907	4.35882107502291e-05	"Col_2"
"AB_015096_T.1"	-1.10382565515359	4.35882107502291e-05	"Col_2"
"AB_015279_T.1"	-1.08845612866993	4.35882107502291e-05	"Col_2"
"AB_015314_T.1"	-1.08210308794708	4.35882107502291e-05	"Col_2"
